kind,size,size_kb,root,depth,path,nested_under,rollup_parent
support/container,27.7 MiB,28388,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Spotify/User Data,/Users/yaniv/Library/Application Support/Spotify,false
cache-like,27.2 MiB,27808,/Users/yaniv/Library/Logs,2,/Users/yaniv/Library/Logs/zoom.us/zoom_feedback,/Users/yaniv/Library/Logs/zoom.us,false
cache-like,26.5 MiB,27104,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/GrShaderCache,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,25.8 MiB,26400,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Docker Desktop/Code Cache,/Users/yaniv/Library/Application Support/Docker Desktop,false
cache-like,25.2 MiB,25780,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/GrShaderCache,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
cache-like,22.9 MiB,23492,/Users/yaniv/Library/Logs,1,/Users/yaniv/Library/Logs/JetBrains,,true
cache-like,22.9 MiB,23436,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/logs,/Users/yaniv/Library/Application Support/Code,false
cache-like,22.9 MiB,23432,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.google.SoftwareUpdate,,true
cache-like,22.9 MiB,23432,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.google.SoftwareUpdate/Downloads,/Users/yaniv/Library/Caches/com.google.SoftwareUpdate,false
support/container,22.2 MiB,22688,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.rdc.macos,,false
cache-like,21.9 MiB,22476,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/WasmTtsEngine,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,21.7 MiB,22256,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Homebrew/bootsnap,/Users/yaniv/Library/Caches/Homebrew,false
support/container,21.4 MiB,21952,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/Safe Browsing,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
cache-like,21.4 MiB,21876,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/company.thebrowser.Browser,,false
support/container,19.9 MiB,20384,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.stocks.widget,,false
support/container,19.7 MiB,20188,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/Safe Browsing,/Users/yaniv/Library/Application Support/Comet,false
support/container,19.3 MiB,19748,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/WD Discovery,,true
cache-like,19.1 MiB,19608,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.helpd/Generated,/Users/yaniv/Library/Caches/com.apple.helpd,false
cache-like,19.0 MiB,19484,/Users/yaniv/Library/Logs,2,/Users/yaniv/Library/Logs/JetBrains/PyCharmCE2022.1,/Users/yaniv/Library/Logs/JetBrains,false
cache-like,18.5 MiB,18936,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/component_crx_cache,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
support/container,18.3 MiB,18760,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/Codex,,true
cache-like,17.2 MiB,17604,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.dropbox.DropboxUpdater,,false
support/container,16.7 MiB,17132,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/WidevineCdm,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,16.7 MiB,17116,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/WidevineCDM,/Users/yaniv/Library/Caches/com.spotify.client,false
support/container,16.7 MiB,17116,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/WidevineCdm,/Users/yaniv/Library/Application Support/Comet,false
support/container,16.7 MiB,17116,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/WidevineCdm,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
cache-like,16.7 MiB,17104,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,,true
support/container,16.6 MiB,17048,/Users/yaniv/Library/Group Containers,1,/Users/yaniv/Library/Group Containers/74J34U3R6X.com.apple.iWork,,false
cache-like,16.4 MiB,16788,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.parsecd,,false
support/container,16.2 MiB,16592,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Wondershare Filmora 10/configs,/Users/yaniv/Library/Application Support/Wondershare Filmora 10,false
cache-like,16.1 MiB,16504,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Codex/Cache,/Users/yaniv/Library/Application Support/Codex,false
support/container,16.0 MiB,16380,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/JetBrains/PyCharmCE2021.3,/Users/yaniv/Library/Application Support/JetBrains,false
cache-like,16.0 MiB,16348,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/azuredatastudio/CachedData,/Users/yaniv/Library/Application Support/azuredatastudio,false
support/container,15.9 MiB,16256,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/Adobe,,true
support/container,14.5 MiB,14868,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Edge Wallet,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,14.5 MiB,14852,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.helpd/fsCachedData,/Users/yaniv/Library/Caches/com.apple.helpd,false
cache-like,14.4 MiB,14744,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/Crashpad,/Users/yaniv/Library/Application Support/Comet,false
support/container,14.3 MiB,14692,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Adobe/Acrobat,/Users/yaniv/Library/Application Support/Adobe,false
support/container,13.4 MiB,13676,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/CEF,,true
support/container,13.4 MiB,13676,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/CEF/User Data,/Users/yaniv/Library/Application Support/CEF,false
support/container,13.1 MiB,13412,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.photolibraryd,,false
cache-like,13.1 MiB,13364,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.adobe.ARMDCHelper,,false
support/container,13.0 MiB,13288,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/UMS,,false
support/container,13.0 MiB,13268,/Users/yaniv/Library/Group Containers,1,/Users/yaniv/Library/Group Containers/group.com.apple.CoreSpeech,,false
cache-like,12.9 MiB,13200,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Homebrew/Backup,/Users/yaniv/Library/Caches/Homebrew,false
support/container,12.6 MiB,12944,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/WD Discovery/plugins,/Users/yaniv/Library/Application Support/WD Discovery,false
cache-like,12.5 MiB,12844,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/GraphiteDawnCache,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,12.4 MiB,12704,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.sonos.macController2,,true
cache-like,12.4 MiB,12696,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/GraphiteDawnCache,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
cache-like,12.3 MiB,12608,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/GraphiteDawnCache,/Users/yaniv/Library/Application Support/Comet,false
cache-like,12.2 MiB,12512,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.appstoreagent,,false
cache-like,12.2 MiB,12496,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/GeoServices/RegionalResources,/Users/yaniv/Library/Caches/GeoServices,false
support/container,11.9 MiB,12184,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/CertificateRevocation,/Users/yaniv/Library/Application Support/Comet,false
support/container,11.3 MiB,11572,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/virtualenv,,true
support/container,11.3 MiB,11564,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/virtualenv/wheel,/Users/yaniv/Library/Application Support/virtualenv,false
cache-like,11.2 MiB,11444,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/GrShaderCache,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,11.1 MiB,11408,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/company.thebrowser.Browser/fsCachedData,/Users/yaniv/Library/Caches/company.thebrowser.Browser,false
cache-like,11.1 MiB,11336,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/typescript,,true
cache-like,11.0 MiB,11264,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.sonos.macController2/fsCachedData,/Users/yaniv/Library/Caches/com.sonos.macController2,false
cache-like,10.8 MiB,11016,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/Sublime Text,,true
cache-like,10.8 MiB,11012,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Sublime Text/Cache,/Users/yaniv/Library/Caches/Sublime Text,false
cache-like,10.7 MiB,10976,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.microsoft.teams,,true
cache-like,10.7 MiB,10976,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.ctcategories.service,,false
support/container,10.7 MiB,10976,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iMovieApp,,false
cache-like,10.6 MiB,10904,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices/Metrics,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,false
cache-like,10.5 MiB,10796,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/puccinialin/rustup-init,/Users/yaniv/Library/Caches/puccinialin,false
cache-like,10.4 MiB,10692,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.CloudTelemetry,,true
cache-like,10.4 MiB,10692,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.CloudTelemetry/XPCService,/Users/yaniv/Library/Caches/com.apple.CloudTelemetry,false
cache-like,10.4 MiB,10624,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Arc/EaselImagesCache,/Users/yaniv/Library/Caches/Arc,false
cache-like,10.2 MiB,10408,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.amsengagementd,,false
support/container,10.1 MiB,10360,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Numbers,,false
cache-like,10.1 MiB,10300,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.microsoft.teams/WebKit,/Users/yaniv/Library/Caches/com.microsoft.teams,false
support/container,9.9 MiB,10112,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Edge Entity Extraction,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,9.4 MiB,9596,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AMPArtworkAgent,,false
cache-like,9.3 MiB,9520,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.Music,,false
cache-like,8.9 MiB,9136,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/pgAdmin 4,,true
cache-like,8.9 MiB,9136,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/pgAdmin 4/Default,/Users/yaniv/Library/Caches/pgAdmin 4,false
support/container,8.8 MiB,9004,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.weather.widget,,false
support/container,8.7 MiB,8908,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/iTerm2,,true
support/container,8.7 MiB,8904,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Pages,,false
support/container,8.6 MiB,8856,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mediastream.mstreamd,,false
support/container,8.6 MiB,8836,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/qBittorrent,,true
support/container,8.4 MiB,8640,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.eltima.cmd1.mas,,false
cache-like,8.3 MiB,8484,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.itunescloudd,,false
support/container,8.3 MiB,8472,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppleMediaServicesUI.UtilityExtension,,false
support/container,8.1 MiB,8316,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenTimeWidgetApplication.ScreenTimeWidgetExtension,,false
support/container,8.1 MiB,8288,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/iTerm2/SavedState,/Users/yaniv/Library/Application Support/iTerm2,false
support/container,8.0 MiB,8184,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences.SpotlightIndexExtension,,false
cache-like,7.9 MiB,8092,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.openai.chat,,false
support/container,7.9 MiB,8080,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/qBittorrent/GeoDB,/Users/yaniv/Library/Application Support/qBittorrent,false
support/container,7.7 MiB,7900,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Keynote,,false
support/container,7.6 MiB,7752,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences.AppleIDSettings,,false
support/container,7.6 MiB,7744,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/OnDeviceHeadSuggestModel,/Users/yaniv/Library/Application Support/Comet,false
cache-like,7.4 MiB,7552,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/OnDeviceHeadSuggestModel,/Users/yaniv/Library/Caches/com.spotify.client,false
support/container,7.1 MiB,7312,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.openai.atlas/user-fMxwuymNjvjEkjNFV9I9nGez__d16322da-45b7-4b7e-a1d9-318b0a3bff67,/Users/yaniv/Library/Application Support/com.openai.atlas,false
cache-like,7.1 MiB,7252,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.adobe.acrobat.AcroPatchInstall,,false
support/container,7.0 MiB,7168,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.freeform,,false
cache-like,6.8 MiB,6916,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/askpermissiond,,false
support/container,6.7 MiB,6884,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.SpotlightIndexExtension,,false
cache-like,6.5 MiB,6684,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.AMPDevicesAgent,,false
support/container,6.5 MiB,6644,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.helpviewer,,false
support/container,6.3 MiB,6460,/Users/yaniv/Library/Group Containers,1,/Users/yaniv/Library/Group Containers/2BBY89MBSN.dev.warp,,false
support/container,6.3 MiB,6412,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.microsoft.copilot-mac,,false
cache-like,6.2 MiB,6340,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/GraphiteDawnCache,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,6.1 MiB,6252,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/ShaderCache,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
cache-like,6.1 MiB,6252,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/ShaderCache,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,6.1 MiB,6216,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/WD Discovery/Cache,/Users/yaniv/Library/Application Support/WD Discovery,false
cache-like,5.9 MiB,6000,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.amsaccountsd,,false
